Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K,bloom_tag,season_tag
2018-01-01,0.1653165737842501,-0.063599446242157,-0.1250298616002201,-0.0556152996901025,-0.0033072061043228,3.231157258064517,-0.1427706205559121,24367.659659839534,,
2018-01-03,0.1817729198295906,-0.0515374822996789,-0.1013173016415576,-0.0450675704385313,-0.0026799773603995,3.146702030033371,-0.1427706205559121,24367.659659839534,,
2018-01-05,0.198229265874931,-0.0390838961512763,-0.076834853372549,-0.034177382445026,-0.0020323840468683,3.0717820991577947,-0.1427706205559121,24367.659659839534,,
2018-01-07,0.2146856119202714,-0.026238687796949,-0.0515825167931942,-0.0229447357095866,-0.0013644261637292,3.006397465437788,-0.1427706205559121,24367.659659839534,,
2018-01-09,0.2311419579656118,-0.0130018572366971,-0.0255602919034932,-0.0113696302322131,-0.0006761037109822,2.950548128873351,-0.1427706205559121,24367.659659839534,,BOS
2018-01-11,0.2475983040109522,0.0006265955294793,0.0012318212965538,0.0005479339870945,3.258331137263523e-05,2.904234089464484,-0.1427706205559121,24367.659659839534,,
2018-01-13,0.2640546500562927,0.0146466705015804,0.0287938228069472,0.0128079569483363,0.0007616349033354,2.8674553472111866,-0.1427706205559121,24367.659659839534,,
2018-01-15,0.2805109961016331,0.0290583676796061,0.0571257126276867,0.0254104386515123,0.0015110510649061,2.840211902113458,-0.1427706205559121,24367.659659839534,,
2018-01-17,0.2969673421469735,0.0438616870635565,0.0862274907587724,0.0383553790966223,0.0022808317960847,2.8225037541713007,-0.1427706205559121,24367.659659839534,,
2018-01-19,0.2998179489606659,0.0590566286534314,0.1160991572002043,0.0516427782836666,0.0030709770968712,2.814330903384712,-0.1427706205559121,24367.659659839534,,
2018-01-21,0.3026685557743583,0.074643192449231,0.1467407119519823,0.0652726362126449,0.0038814869672656,2.815693349753693,-0.1427706205559121,24367.659659839534,,
2018-01-23,0.3055191625880507,0.0906213784509551,0.1781521550141066,0.0792449528835573,0.0047123614072679,2.8265910932782443,-0.1427706205559121,24367.659659839534,,
2018-01-25,0.308369769401743,0.1069911866586039,0.210333486386577,0.0935597282964039,0.0055636004168781,2.847024133958365,-0.1427706205559121,24367.659659839534,,
2018-01-27,0.3112203762154353,0.1237526170721773,0.2432847060693936,0.1082169624511846,0.0064352039960962,2.876992471794056,-0.1427706205559121,24367.659659839534,,
2018-01-29,0.3140709830291277,0.1409056696916753,0.2770058140625564,0.1232166553478995,0.0073271721449222,2.9164961067853152,-0.1427706205559121,24367.659659839534,,
2018-01-31,0.3169215898428201,0.1760341815631075,0.3460647955005981,0.1539352044993861,0.0091538740387505,3.1629330357141856,-0.1427706205559121,24367.659659839534,,MOS
2018-02-02,0.3197721966565124,0.2024393087975736,0.3979745148256878,0.177025485174294,0.0105269551445631,3.245207589285612,-0.1427706205559121,24367.659659839534,,
2018-02-04,0.3117625808477826,0.2284515025910507,0.4491117680893923,0.1997721604820158,0.0118796034958249,3.2210937499998984,-0.1427706205559121,24367.659659839534,SOB,
2018-02-06,0.3037529650390527,0.2536778295025497,0.4987040892303263,0.2218316250553653,0.0131913863379851,3.3762924107141803,-0.1427706205559121,24367.659659839534,,
2018-02-08,0.2957433492303229,0.2777253560910813,0.5459790121871044,0.2428602735271564,0.014441870916493,3.39870535714275,-0.1427706205559121,24367.659659839534,,
2018-02-10,0.287733733421593,0.3002011489156567,0.5901640708983416,0.2625145005302031,0.0156106244767978,3.472343749999891,-0.1427706205559121,24367.659659839534,,
2018-02-12,0.2797241176128632,0.3207122745352867,0.6304867993026523,0.2804507006973191,0.0166772142643486,3.516200892857032,-0.1427706205559121,24367.659659839534,,
2018-02-14,0.2717145018041333,0.3388657995089822,0.6661747313386515,0.2963252686613183,0.0176212075245948,3.535629464285603,-0.1427706205559121,24367.659659839534,,
2018-02-16,0.2637048859954035,0.3542687903957541,0.6964554009449538,0.3097945990550146,0.0184221715029854,3.5081562499998897,-0.1427706205559121,24367.659659839534,,
2018-02-18,0.2556952701866736,0.3665283137546133,0.720556342060174,0.3205150865112219,0.0190596734449699,3.547988839285603,-0.1427706205559121,24367.659659839534,,
2018-02-20,0.2414898053138786,0.3753985127577097,0.7379985443063577,0.3278496699793232,0.0199400561953559,3.6639464285713137,-0.1427706205559121,24367.659659839534,,
2018-02-22,0.2272843404410837,0.3802849045312343,0.7476073986485291,0.3318568870657228,0.0204580463634346,3.631029017857029,-0.1427706205559121,24367.659659839534,,
2018-02-24,0.2130788755682887,0.3807984465498893,0.7486182024031717,0.3321853690253659,0.0206045015544266,3.610171874999886,-0.1427706205559121,24367.659659839534,POB,
2018-02-26,0.1988734106954937,0.3765500962883775,0.7402662528867685,0.328483747113198,0.0203702793735525,3.77001562499988,-0.1427706205559121,24367.659659839534,EOB,
2018-02-28,0.1846679458226987,0.3671508112214011,0.721786847415803,0.3204006525841643,0.0197462374260329,4.0279218749998735,-0.1427706205559121,24367.659659839534,,EOS
2018-03-02,0.1704624809499037,0.3522115488236625,0.6924152833067584,0.3075847166932101,0.0187232333170883,4.2101763392855815,-0.1427706205559121,24367.659659839534,,
2018-03-04,0.1562570160771087,0.3520901522540876,0.69217306591726,0.3078269340827085,0.0183709740922209,4.456647321428432,-0.1427706205559121,24367.659659839534,,
2018-03-06,0.1420515512043138,0.3519376283589807,0.6918687415048133,0.3081312584951551,0.0179283919891822,4.378174107142718,-0.1427706205559121,24367.659659839534,,
