Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K,bloom_tag,season_tag
2019-01-01,0.3411134252097775,0.345767775705509,0.6797337255721904,0.3202662744278099,0.000890680187911,3.1683629032258054,-0.1530490835945812,39864.13154438271,,BOS
2019-01-03,0.336238725739431,0.3457789049497964,0.6799531531978408,0.3200468468021594,0.0015669638821289,3.133642658509454,-0.1447747230185722,39004.47881272854,,BOS
2019-01-05,0.3313640262690844,0.3457897339961161,0.6801522031040532,0.3198477968959469,0.0021760032806521,3.1053269505800087,-0.1367955513864892,38184.06620158791,,BOS
2019-01-07,0.3264893267987379,0.3458002628444679,0.6803308752908278,0.3196691247091723,0.0027177983834808,3.0834157794374693,-0.1291115686983322,37402.89371096084,,BOS
2019-01-09,0.3216146273283913,0.345810491494852,0.6804891697581645,0.3195108302418356,0.0031923491906149,3.067909145081836,-0.121722774954101,36660.961340847294,,BOS
2019-01-11,0.3167399278580448,0.3458204199472683,0.6806270865060633,0.3193729134939368,0.0035996557020543,3.058807047513109,-0.1146291701537959,35958.269091247304,,BOS
2019-01-13,0.3118652283876982,0.3458300482017168,0.6807446255345241,0.3192553744654759,0.0039397179177991,3.056109486731288,-0.1078307542974166,35294.816962160854,,BOS
2019-01-15,0.3069905289173517,0.3458393762581975,0.680841786843547,0.319158213156453,0.0042125358378493,3.059816462736373,-0.1013275273849633,34670.60495358795,,BOS
2019-01-17,0.3021158294470051,0.3458484041167104,0.680918570433132,0.319081429566868,0.0044181094622049,3.069927975528364,-0.095119489416436,34085.63306552859,,BOS
2019-01-19,0.2974425220699342,0.3458571317772554,0.6809749763032791,0.3190250236967208,0.0045564387908659,3.086444025107261,-0.0892066403918345,33539.901297982775,,BOS
2019-01-21,0.2927692146928634,0.3458655592398328,0.6810110044539883,0.3189889955460117,0.0046275238238322,3.1093646114730644,-0.0835889803111591,33033.4096509505,,BOS
2019-01-23,0.2880959073157925,0.3458736865044423,0.6810266548852595,0.3189733451147404,0.004631364561104,3.1386897346257734,-0.0782665091744095,32566.15812443178,,BOS
2019-01-25,0.2834225999387216,0.345881513571084,0.6810219275970929,0.318978072402907,0.0045679610026811,3.1744193945653887,-0.0732392269815859,32138.1467184266,,BOS
2019-01-27,0.2787492925616508,0.3458890404397579,0.6809968225894883,0.3190031774105115,0.0044373131485636,3.2165535912919103,-0.0685071337326883,31749.37543293496,,BOS
2019-01-29,0.2740759851845799,0.345896267110464,0.6809513398624458,0.319048660137554,0.0042394209987516,3.265092324805338,-0.0640702294277166,31399.84426795686,,BOS
2019-01-31,0.2694026778075091,0.3459074406911017,0.6808499775736857,0.3191500224262829,0.0038282556292675,3.428354910714177,-0.0548451754678515,30619.113806699334,,BOS
2019-02-02,0.2647293704304382,0.3459146436927227,0.680750502008647,0.3192494979913217,0.0034475210561924,3.514321428571318,-0.0483314052570995,30073.35662909962,,BOS
2019-02-04,0.2562713485952215,0.3457322501948697,0.6802677184435072,0.3197322815564614,0.002441904360399,3.47288392857132,-0.0403274942687998,29369.25030970814,,BOS
2019-02-06,0.2478133267600049,0.3456189329288021,0.6798935895606212,0.3201064104393475,0.0015617608197838,3.4793437499998907,-0.0338596807305331,28832.822653785763,,BOS
2019-02-08,0.2393553049247882,0.3455694828289385,0.67962108598647,0.3203789140134985,0.0008022728216957,3.440388392857034,-0.0289371151370415,28460.51414726072,,BOS
2019-02-10,0.2308972830895716,0.345578690829697,0.6794431783475354,0.320556821652433,0.0001586227534839,3.5024040178570326,-0.0255689479830673,28248.76527606121,,BOS
2019-02-12,0.2224392612543549,0.3456413478654964,0.6793528372702992,0.3206471627296691,-0.0003740069975025,3.728504464285596,-0.0237643297633525,28194.016526115465,,BOS
2019-02-14,0.2139812394191383,0.3457522448707549,0.6793430333812429,0.3206569666187255,-0.0008004340439147,3.79459374999988,-0.0235324109726395,28292.70838335169,,BOS
2019-02-16,0.2055232175839216,0.3459133016119345,0.6794368544790124,0.3205631455209559,-0.0010665622347285,3.891167410714162,-0.0248382714679522,28626.46434994272,,BOS
2019-02-18,0.197065195748705,0.3461143404435447,0.6796062804337325,0.320393719566236,-0.0012182702906109,3.985691964285589,-0.0277217776430486,29132.35493079779,,BOS
2019-02-20,0.2016572626503092,0.3463730557193007,0.6799021538937327,0.3200978461062357,-0.0011709864399713,4.158354910714156,-0.0314371051081721,29741.97035173076,,BOS
2019-02-22,0.2062493295519134,0.3466531722437896,0.6802394914430816,0.3197605085568868,-0.0010493800211755,4.280584821428438,-0.0370260210903481,30544.444127008148,,BOS
2019-02-24,0.2108413964535176,0.346950218305906,0.6806133500251444,0.3193866499748239,-0.0008548175756508,4.372062499999863,-0.0444768906138553,31536.071761629708,,BOS
2019-02-26,0.2154334633551219,0.3472597221945449,0.6810187865832866,0.3189812134166817,-0.0005886656448243,4.551477678571286,-0.0537780787029728,32713.148760595217,,BOS
2019-02-28,0.2200255302567261,0.3475772121986007,0.6814508580608736,0.3185491419390949,-0.0002522907701233,4.782535714285565,-0.0649179503819792,34071.97062890445,,BOS
2019-03-02,0.2246175971583303,0.3478982166069685,0.6819046214012703,0.3180953785986982,0.0001529405070249,4.966430803571272,-0.0778848706751536,35608.83287155715,SOB,BOS
2019-03-04,0.2292096640599345,0.3482182637085431,0.6823751335478424,0.3176248664521262,0.0006256616451931,5.208200892856977,-0.0852718308530408,36513.52985874306,,BOS
2019-03-06,0.2338017309615387,0.3485328817922192,0.682857451443955,0.3171425485560136,0.0011645061029542,5.561229910714112,-0.0922215473440374,37344.46394699621,,BOS
