Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K
2025-01-01,0.16780614522265655,0.33473236453754285,0.6700360485024097,0.3299639514975905,0.01101235971230016,4.534923387096775,-0.14422347340142777,34027.766051725695
2025-01-03,0.16958882192789484,0.3351426477758666,0.6705432742072196,0.3294567257927807,0.011371579466817414,4.489911429365963,-0.1390641675103564,34122.553434727895
2025-01-05,0.17137149863313314,0.33551504759230283,0.6710102539213022,0.328989746078698,0.011739748284342249,4.455382846019387,-0.13389783675761946,34204.06365345673
2025-01-07,0.17315417533837144,0.33584956398685145,0.6714369876446576,0.3285630123553426,0.012116866164874666,4.431337637057048,-0.12872448114321697,34272.29670791221
2025-01-09,0.17493685204360973,0.33614619695951253,0.6718234753772859,0.32817652462271435,0.012502933108414665,4.417775802478945,-0.1235441006671489,34327.25259809433
2025-01-11,0.17671952874884803,0.336404946510286,0.672169717119187,0.3278302828808133,0.012897949114962245,4.414697342285079,-0.11835669532941526,34368.93132400309
2025-01-13,0.17850220545408632,0.3366258126391719,0.6724757128703609,0.32752428712963944,0.013301914184517406,4.4221022564754495,-0.11316226513001605,34397.33288563848
2025-01-15,0.18028488215932462,0.33680879534617025,0.6727414626308075,0.3272585373691928,0.013714828317080149,4.439990545050056,-0.10796081006895128,34412.45728300053
2025-01-17,0.1820675588645629,0.336953894631281,0.672966966400527,0.32703303359947333,0.014136691512650472,4.468362208008899,-0.10275233014622093,34414.30451608921
2025-01-19,0.18106236334212208,0.33706111049450416,0.6731522241795193,0.3268477758204811,0.014567503771228379,4.5072172453519785,-0.09753682536182501,34402.87458490452
2025-01-21,0.18005716781968123,0.33713044293583977,0.6732972359677842,0.326702764032216,0.015007265092813863,4.556555657079294,-0.09231429571576352,34378.16748944648
2025-01-23,0.1790519722972404,0.3371618919552878,0.6734020017653222,0.3265979982346781,0.015455975477406934,4.616377443190847,-0.08708474120803647,34340.18322971508
2025-01-25,0.17804677677479958,0.33715545755284826,0.6734665215721328,0.32653347842786745,0.01591363492500758,4.686682603686635,-0.08184816183864385,34288.92180571033
2025-01-27,0.17704158125235872,0.33711113972852114,0.6734907953882163,0.32650920461178395,0.016380243435615813,4.767471138566661,-0.07660455760758567,34224.38321743221
2025-01-29,0.1760363857299179,0.3370289384823064,0.6734748232135725,0.3265251767864277,0.016855801009231626,4.858743047830922,-0.0713539285148619,34146.567464880725
2025-01-31,0.17503119020747704,0.3368065772605814,0.6733492636324176,0.3266507363675507,0.01765597929002344,4.9970803571427,-0.06049552855862278,33928.85000104332
2025-02-02,0.1740259946850362,0.33658890267292885,0.6731927915807177,0.3268072084192507,0.01822308675106586,5.16545982142841,-0.05244100889415832,33741.43623489556
2025-02-04,0.16927496449040655,0.3364520291614363,0.6733712460387241,0.32662875396124424,0.02053767758399438,5.337037946428405,-0.04361610616715987,33447.14169858692
2025-02-06,0.1645239342957769,0.33622429851129326,0.6733551334460591,0.3266448665539094,0.022181165771891657,5.344484374999832,-0.035575279246681246,33177.070358200275
2025-02-08,0.15977290410114725,0.335912652964589,0.6731561666505291,0.3268438333494392,0.023185218552534654,5.442218749999829,-0.028399316989672026,32930.089510268794
2025-02-10,0.15502187390651762,0.33552403476341275,0.6727860584999417,0.32721394150002664,0.023581503163700352,5.554689732142682,-0.02216900825308179,32705.066451325634
2025-02-12,0.15027084371188795,0.3350653861498537,0.6722565218421036,0.32774347815786475,0.023401686843165726,5.651107142856964,-0.016965141893860114,32500.868477903932
2025-02-14,0.1455198135172583,0.3345436493660012,0.6715792695248218,0.32842073047514647,0.022677436828707744,5.713377232142678,-0.012868506768956562,32316.362886536866
2025-02-16,0.14076878332262865,0.33409416680320625,0.6709699087324683,0.32903009126749994,0.021766406545649236,5.794636160714105,-0.010070580734658954,32268.203153114286
2025-02-18,0.136017753127999,0.33363438969043613,0.6702980441388807,0.32970195586108775,0.020473060737417042,5.908883928571243,-0.00857500576959022,32273.163176435897
2025-02-20,0.1307427192230518,0.33314260710904037,0.6694744133013285,0.3305255866986399,0.018262373888542027,6.098977678571236,-0.008526881633741252,32304.11915238526
2025-02-22,0.12546768531810465,0.33267079106006864,0.6686582561194802,0.33134174388048815,0.01595722681616741,6.202633928571233,-0.009923836631154866,32400.84363121879
2025-02-24,0.12019265141315746,0.33222749325260453,0.6678623736126622,0.33213762638730615,0.01358030553428984,6.279970982142659,-0.012850401888128995,32563.688097223174
2025-02-26,0.1149176175082103,0.3318212653957315,0.667099566800201,0.3329004331997673,0.011154296056905983,6.408562499999798,-0.017391108530961576,32793.0040346851
2025-02-28,0.10964258360326312,0.3314606591985329,0.6663826367014228,0.3336173632985454,0.008701884398012498,6.625281249999793,-0.023630487685950545,33089.14292789129
2025-03-02,0.10436754969831595,0.33115422637009234,0.6657243843356541,0.3342756156643142,0.006245756571606038,6.6740468749997905,-0.031653070479393836,33452.45626112843
2025-03-04,0.09909251579336878,0.3307998621924291,0.665008929402182,0.3349910705977862,0.003881627803135303,6.785332589285502,-0.0344215409927831,33664.94179372131
2025-03-06,0.09381748188842161,0.33048324255106526,0.6643387599009664,0.3356612400990019,0.0015812849592212862,6.804696428571215,-0.036984141929099434,33879.13693947555
2025-03-08,0.09367278221483318,0.3299460061805199,0.6632512194819992,0.3367487805179691,-0.0018415909060242916,6.8157857142855,-0.03913815970661639,33973.872299992836
2025-03-10,0.09352808254124476,0.3295575066808537,0.6624048849167454,0.33759511508322276,-0.004704250675936325,6.84996428571407,-0.04104203331549893,34106.22534021073
