Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K
2025-01-01,0.22849723150640275,-0.08586627009995897,-0.17010082677778948,-0.07828626999640463,-0.003557401307188831,1.8918185483870962,0.02182928253108265,38116.76757845963
2025-01-03,0.23552397079916285,-0.042807388210402565,-0.08455770826588187,-0.03902404924246122,-0.0013652081211040891,2.3123010289210226,0.0072561406676493745,38605.879152119174
2025-01-05,0.24255071009192294,-0.0018509742345452634,-0.0032016883918691563,-0.0016926386381646147,0.0007168782443760691,2.7174129588431586,-0.006604518323392705,39076.24331878635
2025-01-07,0.24957744938468304,0.03700297182761293,0.07396723284424861,0.03370796181648521,0.0026888577892516447,3.1071543381535034,-0.01975269444204359,39527.86007846118
2025-01-09,0.2566041886774431,0.07375444997607204,0.14694905544247144,0.06717775212148823,0.004550730513522635,3.481525166852057,-0.03218838768830328,39960.729431143634
2025-01-11,0.2636309279702032,0.10840346021083204,0.21574377940279932,0.09871673227684445,0.006302496417189045,3.8405254449388204,-0.04391159806217177,40374.851376833736
2025-01-13,0.2706576672629633,0.14095000253189294,0.2803514047252324,0.1283249022825539,0.007944155500250868,4.184155172413792,-0.05492232556364907,40770.225915531475
2025-01-15,0.2776844065557234,0.1713940769392548,0.34077193140977047,0.1560022621386165,0.009475707762708112,4.512414349276973,-0.0652205701927352,41146.85304723685
2025-01-17,0.2847111458484835,0.19973568343291748,0.3970053594564136,0.18174881184503233,0.010897153204560769,4.825302975528364,-0.0748063319494301,41504.73277194987
2025-01-19,0.28614781610716317,0.2259748220128811,0.4490516888651619,0.20556455140180135,0.012208491825808843,5.122821051167963,-0.08367961083373382,41843.86508967053
2025-01-21,0.2875844863658429,0.25011149267914556,0.4969109196360152,0.22744948080892363,0.013409723626452336,5.404968576195772,-0.09184040684564634,42164.250000398824
2025-01-23,0.28902115662452255,0.272145695431711,0.5405830517689735,0.24740360006639905,0.014500848606491243,5.6717455506117895,-0.09928871998516767,42465.887504134764
2025-01-25,0.2904578268832022,0.2920774302705773,0.5800680852640371,0.26542690917422773,0.015481866765925566,5.923151974416016,-0.10602455025229779,42748.77760087834
2025-01-27,0.29189449714188187,0.30990669719574454,0.6153660201212056,0.28151940813240955,0.016352778104755307,6.159187847608452,-0.11204789764703671,43012.920290629554
2025-01-29,0.29333116740056153,0.32563349620721266,0.6464768563404791,0.29568109694094463,0.017113582622980468,6.379853170189097,-0.11735876216938446,43258.315573388405
2025-01-31,0.29476783765924125,0.3479680627646921,0.6905374710077389,0.3157125289922295,0.018071252032648616,6.722997767856932,-0.1249451651891606,43642.3319927357
2025-02-02,0.2962045079179209,0.3601557929820728,0.7145017278936269,0.326569700677769,0.018536329264301044,6.9142410714283535,-0.12909945373084683,43881.60618755206
2025-02-04,0.2957256918028156,0.36880333655194386,0.7315002651328711,0.33434794915280974,0.018784791130988597,7.0253749999997765,-0.13183096845844844,44008.29153782182
2025-02-06,0.2952468756877103,0.3736329291105128,0.7408839189765799,0.33858036673767195,0.01885358540107595,7.052236607142636,-0.1333513189438457,44121.72041455598
2025-02-08,0.294768059572605,0.37425451201905385,0.7418824544291843,0.3389211169993531,0.018720682268444356,7.281720982142627,-0.1335241297047644,44213.47644398297
2025-02-10,0.2942892434574997,0.3702780266388413,0.7337256364951156,0.3350243635048509,0.018364051926975062,7.42622991071405,-0.13221302525893042,44275.14325233118
2025-02-12,0.2938104273423944,0.3613134143311494,0.7156432301788046,0.32654426982116275,0.017761664570549323,7.580433035714046,-0.12928163012406957,44298.30446582903
2025-02-14,0.29333161122728907,0.3469706164572525,0.6868650004846826,0.31313499951528606,0.01689149039304837,7.638812499999758,-0.1245935688179076,44274.54371070491
2025-02-16,0.29285279511218376,0.34718164128842016,0.6870707098776927,0.31292929012227605,0.016950390302776484,7.716305803571185,-0.1247946055033144,44435.46464282693
2025-02-18,0.29237397899707845,0.3473925653698693,0.6872977008897877,0.31270229911018105,0.017066804601744322,7.91162499999975,-0.1250214188847336,44605.36420109887
2025-02-20,0.29265423044533373,0.3475051709804362,0.6875030269685293,0.31249697303143936,0.017380295231938573,8.062341517856888,-0.12461964589836023,44771.08882671842
2025-02-22,0.29293448189358906,0.3476417955712454,0.6877357356204342,0.31226426437953453,0.017702111965400055,8.13594196428546,-0.1244672190561455,44941.48915389163
2025-02-24,0.29321473334184434,0.34779480658118034,0.6879906635672774,0.3120093364326912,0.018036974245744835,8.280584821428311,-0.12453911097718437,45112.44906023035
2025-02-26,0.2934949847900996,0.3479565714491241,0.6882626475308344,0.3117373524691341,0.018389601516588968,8.417779017856878,-0.12481029428057175,45279.85242334643
2025-02-28,0.2937752362383549,0.34811945761396007,0.6885465242328805,0.311453475767088,0.018764713221548532,8.437857142856876,-0.1252557415854025,45439.58312085168
2025-03-02,0.29405548768661016,0.34827583251457145,0.6888371303951908,0.31116286960477774,0.019167028804239577,8.587361607142588,-0.12585042551077155,45587.52503035799
2025-03-04,0.2943357391348655,0.34853102281291654,0.6891099153002561,0.31089008469971235,0.019280650313779433,8.7122098214283,-0.12674717753624648,45768.05184167036
2025-03-06,0.29461599058312077,0.3487986667924021,0.6893732281275348,0.31062677187243365,0.019333757802071166,8.78076116071401,-0.12779700804483513,45943.251502690255
2025-03-08,0.29443440962759315,0.34913838797663643,0.6896128731974738,0.31038712680249453,0.01911043583845764,8.924966517856863,-0.12864846169299016,46088.69121643815
2025-03-10,0.29425282867206554,0.3494554591798942,0.6898351945993574,0.310164805400611,0.01890336176297201,9.102881696428286,-0.12973182299296598,46230.27310088928
